id,SalePrice
1461,117649.73110995628
1462,158180.45110331877
1463,182601.216270519
1464,196020.86562140626
1465,199267.28430525598
1466,169204.36626718112
1467,174567.5442403308
1468,157032.83585912344
1469,201785.3057527508
1470,118146.49062357083
1471,186456.365455078
1472,97756.07312999111
1473,94158.79316865966
1474,143665.21750512626
1475,106662.23102399545
1476,368100.47600702546
1477,240605.73651058698
1478,295328.89250010025
1479,296470.66862446326
1480,477908.6712893988
1481,328436.37628106994
1482,211436.76515311265
1483,183395.72678824217
1484,159972.47578166498
1485,196581.39364021993
1486,196821.83611911023
1487,335730.17663165246
1488,229755.21765661606
1489,193021.58046528988
1490,246378.53937667428
1491,196368.92641402382
1492,97137.83344094642
1493,187727.83863883492
1494,288778.6210817727
1495,293596.4143236974
1496,237846.6495805164
1497,182823.36556747404
1498,173703.2064695579
1499,164821.4962948912
1500,161964.20701465555
1501,177774.81360850908
1502,147496.07862425575
1503,283483.1218319003
1504,244530.1867476964
1505,228579.05135253386
1506,194653.9238608648
1507,243546.01493224618
1508,200232.76948594587
1509,164008.79768804993
1510,146735.6544643352
1511,156243.3197273175
1512,178749.46724587143
1513,152936.64443381722
1514,148088.14792646223
1515,191546.38152791365
1516,156125.39472089094
1517,167857.87755003283
1518,136210.78832166072
1519,205509.54938471512
1520,128941.52414993555
1521,133115.59028673905
1522,185685.40853976322
1523,111096.55680797178
1524,131819.79140775363
1525,118700.50736748158
1526,110529.88569908822
1527,109092.97163974142
1528,133928.72968915035
1529,153170.36629347218
1530,177873.1978626906
1531,113679.54710256176
1532,97422.50491099819
1533,149833.5206758228
1534,125181.29786347416
1535,140963.69277652234
1536,107797.17886681497
1537,54025.47125879023
1538,141503.1514177065
1539,200066.59005182586
1540,100051.10056214276
1541,141448.7148147579
1542,140447.817612949
1543,178125.13424567785
1544,85945.50413046265
1545,113656.21913346049
1546,140544.32363575
1547,130789.2915843306
1548,136634.07474596624
1549,118972.60760299339
1550,135314.93052187542
1551,108135.54326312231
1552,141167.09484494352
1553,149227.63427629732
1554,115693.18843659878
1555,165931.6599924972
1556,86352.10695283243
1557,109593.68646959128
1558,106478.2855528432
1559,60985.64764692201
1560,136419.96741894292
1561,124666.36804939737
1562,128898.26660827998
1563,122086.37062087917
1564,158238.07466417633
1565,152457.36192028373
1566,238388.75147224969
1567,80444.87898306173
1568,242219.90525300917
1569,124971.16887465266
1570,141433.6560887206
1571,123858.41144371999
1572,143026.1178826505
1573,234221.07553749933
1574,122410.4076773758
1575,240406.1985579812
1576,247798.38557364492
1577,176974.3387957489
1578,156233.50541734256
1579,140489.4750904669
1580,192144.88737197302
1581,158272.16503894323
1582,120646.6677733401
1583,275451.9512629305
1584,216872.43033241294
1585,136415.86118696062
1586,61360.45619380728
1587,113220.64453020325
1588,157928.0683666323
1589,99040.70036821642
1590,130250.18269529611
1591,93604.11865476149
1592,119952.86870904583
1593,128397.12978124569
1594,116831.63919249251
1595,108929.8305436471
1596,215418.00283612093
1597,201692.1984716043
1598,227014.29677833346
1599,168167.60092275502
1600,157812.56676699687
1601,61344.353401963
1602,118821.5503852619
1603,77932.18684300747
1604,256410.6037166502
1605,237754.82919995856
1606,164673.58384539656
1607,177112.97315830263
1608,216188.19583091224
1609,179688.31858463766
1610,148127.44651821844
1611,142352.10156315923
1612,173916.40011431588
1613,161188.42282786217
1614,133316.40110861228
1615,95859.9537362568
1616,80129.73605259298
1617,92851.16836149064
1618,123585.58934156904
1619,135971.711691255
1620,140314.99206247754
1621,137099.65957425383
1622,141717.89370017903
1623,266526.5694700106
1624,224129.96867752765
1625,117874.59217209514
1626,168082.13232371866
1627,193387.29821866527
1628,285230.0708614629
1629,181418.9601675777
1630,341485.0418345395
1631,223729.23973789322
1632,247542.23966505626
1633,177072.0600089205
1634,187449.9140022665
1635,174039.14496440315
1636,152187.4618830723
1637,201504.8858961347
1638,180479.8333895336
1639,189619.9591219257
1640,253432.54833982448
1641,183183.12576099325
1642,252811.41342958607
1643,211923.64610217206
1644,237554.1510198185
1645,195463.83521429685
1646,158729.04416447453
1647,158247.67086118925
1648,130624.38115134269
1649,142500.14346896103
1650,109012.8576787348
1651,115135.73397461613
1652,97545.12901777186
1653,98507.50052771196
1654,143877.4777608197
1655,131269.6086227959
1656,140202.91340641485
1657,145362.59879968356
1658,148765.43770530564
1659,109561.0679219102
1660,157223.15235788055
1661,421655.2477937489
1662,387798.08438490954
1663,377341.4647202308
1664,486952.2268295479
1665,308790.5908065081
1666,330928.2106788815
1667,395066.1905952407
1668,357365.8513344718
1669,314497.1927231798
1670,350526.91371712176
1671,258417.87770984424
1672,395796.14750944485
1673,277865.59556941193
1674,227855.25761723623
1675,199778.72302216195
1676,198404.55732471682
1677,217540.15227617073
1678,442392.9936922455
1679,405046.82824288955
1680,333654.4310784741
1681,250754.31911086864
1682,322278.1887727652
1683,184621.8551923509
1684,173820.29862764748
1685,176907.03098522176
1686,167448.1972575858
1687,175562.2339695755
1688,192045.91383868243
1689,195945.59782209105
1690,198478.894090274
1691,189839.46044515207
1692,266449.9873018758
1693,174176.7843843134
1694,182537.48260035823
1695,162921.42324795295
1696,264991.45220827096
1697,164765.23852570562
1698,337348.01309905626
1699,297819.2211766482
1700,260040.15279921753
1701,279563.634555274
1702,231638.02992072765
1703,230961.64936894123
1704,265297.9855685563
1705,248635.65937267285
1706,430200.6302761579
1707,219870.29499346836
1708,199218.93221017145
1709,249396.763562688
1710,217868.0553916597
1711,279396.46832479845
1712,250247.97561293506
1713,278652.76493659744
1714,225079.78698786043
1715,212140.95988269144
1716,179488.37214525536
1717,177427.88814218016
1718,133831.5340988112
1719,216882.91987020895
1720,237349.459462846
1721,163035.80132903997
1722,124290.1287944446
1723,153857.49122146633
1724,198980.97406280064
1725,239316.60400887128
1726,192557.7219909341
1727,154236.16956230317
1728,177943.5957661901
1729,165603.46213013044
1730,146418.45809844634
1731,122441.68835632186
1732,126298.9093360592
1733,112985.93393460581
1734,124317.88390167
1735,128161.49955852838
1736,107241.9814495494
1737,285258.13441111683
1738,256533.84716448787
1739,230109.8100421608
1740,214850.5749276902
1741,189904.63187542566
1742,176574.7806549498
1743,181103.19076294
1744,328447.45196305244
1745,220099.00800967196
1746,185764.45862453763
1747,218782.97544343406
1748,214210.73679302784
1749,149503.6021016293
1750,125247.10335859879
1751,261668.39329358086
1752,114982.11123628366
1753,155266.4478250163
1754,188872.6900576256
1755,171824.7607552484
1756,123699.83813775216
1757,121360.99119734109
1758,144430.4095513111
1759,163749.79245588038
1760,163365.49336529756
1761,147944.46086833402
1762,175753.33005041105
1763,206950.20704206006
1764,113826.82471962023
1765,169146.3884427214
1766,193708.01046693113
1767,211545.60995201048
1768,143301.12204299826
1769,172555.07836587264
1770,152308.2086689929
1771,124357.08072613602
1772,137207.72762170003
1773,122472.63844267957
1774,147623.24598797612
1775,142537.81518527665
1776,135124.5934753784
1777,112505.08891349232
1778,139180.92625982716
1779,121372.24600942055
1780,177504.36056382844
1781,132948.5118569708
1782,81410.02489146123
1783,137822.53086845306
1784,109146.60336409786
1785,134526.78657650374
1786,137730.52619641073
1787,171699.8850553283
1788,58565.515474248146
1789,100356.51266306604
1790,83535.54126147056
1791,177460.56319060808
1792,161642.47622625597
1793,126278.1707908519
1794,148830.2808092198
1795,138011.79240887184
1796,137742.06359833226
1797,109480.87581188869
1798,122305.33206728322
1799,110946.02743188823
1800,140672.64922883775
1801,121059.19746508368
1802,134549.18003874875
1803,151553.89580230563
1804,137122.83325044895
1805,136161.3253384629
1806,118220.04945353523
1807,138679.9500162952
1808,129017.81752961816
1809,128482.519592689
1810,137428.94743267976
1811,99604.16297126174
1812,100699.62881247647
1813,120963.26095011164
1814,98829.61263309719
1815,49808.19969749281
1816,108052.00132634382
1817,114603.91434555728
1818,161865.50688142522
1819,127887.0321879502
1820,54587.660473915705
1821,124394.15895589271
1822,154189.74835896396
1823,46869.73961204286
1824,136010.27955688062
1825,141206.7437562715
1826,109715.59443816428
1827,100457.78978625554
1828,129574.16506025498
1829,120038.3111513738
1830,143394.00642740654
1831,139625.61473376714
1832,69314.0923105434
1833,149674.41335609576
1834,117321.0808807211
1835,115826.29360267868
1836,125715.66479215892
1837,87706.1622917462
1838,131332.60176542596
1839,99313.8863573877
1840,137538.56989898515
1841,137780.90156730963
1842,94907.81221707737
1843,127313.26958775934
1844,151562.6437020668
1845,144090.45600322547
1846,159562.12885875828
1847,181275.7252214967
1848,46297.67512067255
1849,114045.88170729815
1850,118828.47464563648
1851,166025.8257401832
1852,128376.22588661974
1853,125542.28278425492
1854,165516.3284825483
1855,153637.22834029462
1856,229126.41914677998
1857,153325.89140277187
1858,131424.47427800437
1859,119990.29534260793
1860,143881.3481263489
1861,119167.08189748316
1862,304538.3037637906
1863,282767.91671523463
1864,282867.8338382791
1865,362709.265542481
1866,342731.6056156764
1867,212148.86818174628
1868,284760.8723662983
1869,198634.80340366173
1870,216800.60345680476
1871,261022.94564662562
1872,176419.06305476266
1873,234601.98245970966
1874,146687.40708838208
1875,198635.57890471365
1876,200708.30984909897
1877,212175.69850520344
1878,207599.5600445703
1879,126940.42720145604
1880,126005.11237914233
1881,240193.49538359788
1882,239352.58177181287
1883,186416.8664812872
