id,SalePrice
1461,125080.766
1462,156389.98
1463,182810.86
1464,190226.73
1465,191131.42
1466,173360.48
1467,172628.62
1468,163385.66
1469,190784.69
1470,121940.77
1471,193098.05
1472,95009.38
1473,96910.74
1474,153163.55
1475,127231.67
1476,373363.66
1477,256921.95
1478,283430.75
1479,287963.34
1480,512533.03
1481,328484.06
1482,207739.36
1483,168597.5
1484,165837.27
1485,175542.9
1486,189698.11
1487,332231.94
1488,237203.86
1489,204759.86
1490,215190.69
1491,192360.45
1492,91584.9
1493,187870.17
1494,299181.9
1495,304158.66
1496,231104.77
1497,181360.7
1498,155337.44
1499,154876.38
1500,146490.12
1501,175839.31
1502,144314.61
1503,303383.72
1504,245825.0
1505,223519.17
1506,190289.88
1507,254920.38
1508,200282.86
1509,169072.66
1510,145350.39
1511,145128.5
1512,172139.7
1513,145562.62
1514,160344.1
1515,211705.39
1516,160335.83
1517,160799.97
1518,137623.47
1519,210984.44
1520,132942.67
1521,134125.36
1522,177296.88
1523,113877.47
1524,121809.086
1525,125576.67
1526,120574.375
1527,105556.375
1528,129599.64
1529,149326.4
1530,173707.03
1531,104709.45
1532,98515.016
1533,144531.12
1534,127808.85
1535,149216.38
1536,106954.56
1537,72317.15
1538,158679.42
1539,191858.08
1540,84890.45
1541,142295.11
1542,137644.47
1543,230556.84
1544,72167.5
1545,108030.02
1546,127753.28
1547,128693.03
1548,129815.125
1549,111052.39
1550,141515.19
1551,112789.29
1552,141344.44
1553,162809.83
1554,120416.71
1555,165220.5
1556,80747.62
1557,104907.766
1558,93810.1
1559,68283.71
1560,131892.5
1561,144831.1
1562,129282.51
1563,119230.79
1564,152282.23
1565,154738.33
1566,232947.12
1567,77235.336
1568,229914.16
1569,129631.77
1570,131317.92
1571,122436.72
1572,144067.22
1573,252426.66
1574,114183.71
1575,227209.34
1576,223034.53
1577,191746.69
1578,145610.81
1579,144759.14
1580,196842.94
1581,143616.31
1582,127972.164
1583,317985.0
1584,220735.23
1585,141957.61
1586,71213.2
1587,97133.27
1588,149260.78
1589,96916.1
1590,134745.38
1591,96893.27
1592,114295.055
1593,134093.12
1594,128487.0
1595,114250.16
1596,236870.2
1597,191600.64
1598,211334.42
1599,187893.11
1600,176314.53
1601,68829.18
1602,112037.13
1603,73552.38
1604,265503.62
1605,242611.88
1606,166746.62
1607,171736.0
1608,205992.42
1609,195944.1
1610,148673.61
1611,139962.95
1612,166405.55
1613,157545.8
1614,121793.516
1615,86818.85
1616,72120.79
1617,93701.02
1618,125015.055
1619,142371.94
1620,150381.81
1621,135896.27
1622,134530.3
1623,272123.56
1624,205287.39
1625,126216.98
1626,163555.27
1627,184286.86
1628,271507.12
1629,184919.4
1630,355575.97
1631,217034.67
1632,240462.05
1633,163976.17
1634,186216.44
1635,182973.78
1636,157512.6
1637,196157.98
1638,186487.62
1639,185350.56
1640,250466.78
1641,185470.1
1642,221499.02
1643,234726.25
1644,228995.1
1645,187575.14
1646,158883.23
1647,167792.44
1648,132968.03
1649,134324.8
1650,119678.61
1651,122625.914
1652,98219.32
1653,97369.03
1654,151948.42
1655,153711.27
1656,145897.86
1657,152512.89
1658,145041.19
1659,133017.25
1660,154079.94
1661,443665.16
1662,451597.1
1663,403213.0
1664,504782.34
1665,295613.16
1666,329899.3
1667,354962.72
1668,321630.84
1669,293991.22
1670,370773.72
1671,246834.22
1672,445847.0
1673,284682.03
1674,244403.75
1675,177475.36
1676,175627.31
1677,215512.1
1678,469912.84
1679,384997.72
1680,345712.78
1681,259802.03
1682,324011.25
1683,173658.0
1684,176424.53
1685,173855.69
1686,171065.48
1687,165314.6
1688,188659.27
1689,196348.89
1690,195375.53
1691,178086.56
1692,277662.8
1693,161909.6
1694,185102.73
1695,167668.62
1696,291272.47
1697,172007.27
1698,374304.84
1699,313226.78
1700,239128.81
1701,274819.22
1702,246276.0
1703,253972.3
1704,279794.9
1705,233956.78
1706,441707.94
1707,221691.97
1708,201465.98
1709,294985.7
1710,221947.3
1711,261028.89
1712,285449.75
1713,269830.84
1714,221583.11
1715,204712.22
1716,187280.75
1717,176939.8
1718,136614.47
1719,197057.44
1720,246608.81
1721,171698.83
1722,130016.21
1723,156332.28
1724,211389.86
1725,239735.97
1726,179268.98
1727,153053.16
1728,184480.11
1729,166171.8
1730,156810.39
1731,124152.836
1732,132720.98
1733,119108.836
1734,118581.24
1735,130635.54
1736,116118.09
1737,300185.66
1738,216432.36
1739,243347.38
1740,217361.95
1741,192881.97
1742,175856.42
1743,176059.62
1744,291730.06
1745,212854.69
1746,185696.28
1747,215061.84
1748,219395.0
1749,146559.14
