id,SalePrice
1461,120129.31638285187
1462,153008.78540649876
1463,181999.66786591822
1464,195952.2849978026
1465,197477.8125872035
1466,171222.8437366318
1467,178212.01779580885
1468,161123.61215957563
1469,193898.47881496948
1470,119925.604789806
1471,189952.67847808302
1472,97385.92416901977
1473,96173.51867350182
1474,146413.76269308932
1475,113408.51351352438
1476,363558.8497525442
1477,250762.12819425605
1478,294599.1815289544
1479,299293.44565708254
1480,474977.5880362876
1481,325368.59760204714
1482,210850.56526419768
1483,177057.72071004263
1484,162710.8451215371
1485,191473.76554705846
1486,193107.9617774654
1487,339866.0295461026
1488,238341.3353204839
1489,193749.608205026
1490,231349.0659469985
1491,195044.0702841488
1492,92756.67611514177
1493,189749.58843921273
1494,299951.3792833907
1495,293285.5911212206
1496,235702.15766154407
1497,179388.32508260966
1498,167787.27829460753
1499,162374.42494971008
1500,152697.7749543966
1501,174507.69277533883
1502,145503.6506212222
1503,290290.22303373436
1504,242519.03379921542
1505,225593.9751779172
1506,188193.2251987875
1507,245834.5514780434
1508,202873.92776776533
1509,163898.0977788804
1510,143480.39546743763
1511,148092.67300571027
1512,175334.355302345
1513,152363.35065623088
1514,155109.81990672945
1515,197374.40600365406
1516,157898.11081760877
1517,168347.74792537472
1518,132466.49684443185
1519,209170.43080419576
1520,127540.30850578858
1521,130083.47515553552
1522,178496.13977394567
1523,110130.51159133491
1524,125686.44701638765
1525,120266.19747097132
1526,113488.37444080893
1527,107566.17450085806
1528,137378.38934699463
1529,149722.56499002723
1530,184338.36270192487
1531,105988.75185360089
1532,98505.57943429326
1533,142816.38267748785
1534,127215.27170736785
1535,147673.90202250797
1536,106379.11563719073
1537,64977.58596862509
1538,147236.97205496248
1539,191933.55837510552
1540,94263.45850341654
1541,138707.1051419694
1542,139649.2498648731
1543,189700.53751999236
1544,85068.0084813381
1545,115257.94054333349
1546,135137.91282301547
1547,127884.20576731049
1548,138708.24355731037
1549,119838.49286651284
1550,135618.0232182609
1551,108884.99981547272
1552,136390.98109602084
1553,148289.80774366978
1554,116891.82272110373
1555,160376.90131114144
1556,85485.17170699117
1557,105780.72011395861
1558,97580.45125685372
1559,63552.76802692338
1560,134335.2310040737
1561,129372.72588983337
1562,130057.34828423729
1563,117918.55506134818
1564,155071.55198099813
1565,150955.3407950722
1566,237772.53074719827
1567,76404.0750295784
1568,230818.44131562527
1569,127780.26853477267
1570,139167.54640386638
1571,123248.06659908112
1572,142090.06900251703
1573,236848.71671764113
1574,118411.16056849026
1575,228294.7333937118
1576,241692.83937702113
1577,182201.763554357
1578,148720.33335049916
1579,144283.6746041202
1580,196843.92801768094
1581,153037.51734319574
1582,125687.59815299774
1583,295888.95713129675
1584,216154.14586810902
1585,136126.5245419615
1586,67143.73313938867
1587,104989.71874882629
1588,151179.16829745087
1589,96656.2164897681
1590,133891.40280903352
1591,92120.86640430184
1592,114189.8890627997
1593,127669.24235410168
1594,123646.9654616617
1595,107500.49085079688
1596,222575.4363111559
1597,193546.93965914924
1598,227982.70331666223
1599,172656.03043455433
1600,162810.36347349512
1601,68670.57817887756
1602,117135.40853671772
1603,71358.15862846222
1604,260213.98917750438
1605,243774.2319576857
1606,168701.8701135875
1607,173316.5115734689
1608,214614.04136398603
1609,185339.24789518543
1610,150446.69880184554
1611,138184.72480648351
1612,170111.59149848693
1613,161412.0306866152
1614,128011.2169227942
1615,93618.25419454864
1616,77864.51966472293
1617,95346.84781026703
1618,124769.08143316275
1619,140093.2709394208
1620,152267.55072114116
1621,138619.24058028354
1622,141655.71194439236
1623,261268.10001323366
1624,209360.6395199049
1625,120859.60722550031
1626,170452.5959100094
1627,190582.2089344493
1628,280021.0948513829
1629,184313.18863868652
1630,345037.48366736737
1631,230402.01030487774
1632,244459.2609012971
1633,174440.99603746395
1634,185156.2667620114
1635,176706.7483973536
1636,152578.34298140137
1637,199100.659158286
1638,181426.71434846768
1639,190515.9001653976
1640,250882.9260563159
1641,183790.88245750195
1642,237825.81060509488
1643,216168.74043171617
1644,232651.6892808583
1645,196243.4430148262
1646,158437.26408653485
1647,162485.12081302618
1648,130092.84903816262
1649,138945.26242839964
1650,114357.95753029823
1651,120810.88854121086
1652,97580.9677603601
1653,99581.91815297677
1654,145872.1130276923
1655,138767.47796651215
1656,140735.73760323366
1657,147519.48764329636
1658,142980.1717541623
1659,119989.18953571939
1660,155445.6753275026
1661,419298.3780886651
1662,409959.9144741662
1663,380156.82259417314
1664,405317.02672523586
1665,304524.6138781016
1666,332727.8941430027
1667,378054.06368706364
1668,345331.79980074166
1669,314023.7219150114
1670,355979.7686123747
1671,257720.5061323645
1672,422106.3356117003
1673,290130.6274637994
1674,241744.7427118794
1675,191549.84673843387
1676,190618.2945744622
1677,217118.71217511458
1678,438373.25671008136
1679,384877.259328771
1680,328430.46831946704
1681,251804.62614685143
1682,320551.6090298301
1683,180758.20397822734
1684,177031.50592298622
1685,175707.87662411135
1686,167858.36116335483
1687,174089.0974032522
1688,189156.20809774025
1689,196666.0457318039
1690,199987.60520210682
1691,186979.3619911359
1692,270939.69959719747
1693,170797.60703902604
1694,184650.31517458957
1695,169535.5477065148
1696,273139.2216325045
1697,174714.30275650596
1698,356328.7243360737
1699,310821.15047659364
1700,250690.61080841738
1701,275275.67958586925
1702,239339.33293508244
1703,242622.78779001473
1704,274618.461542862
1705,240254.66339821593
1706,351918.58074919216
1707,213224.02152519714
1708,200166.5995465949
1709,272020.63809084473
1710,217809.3068568384
1711,271321.57657968486
1712,257725.56128323922
1713,275776.8371581798
1714,221973.37273980916
1715,208302.1619764975
1716,184707.9257707722
1717,178302.8199177089
1718,136842.96535761486
1719,208628.43516659676
1720,245426.44968563525
1721,166354.54316873185
1722,127172.56833180544
1723,155390.5140189213
1724,204903.54440444306
1725,236352.28254240242
1726,184387.77245498297
1727,150056.67678077635
1728,177684.5953840232
1729,167523.24023902926
1730,159384.82491728713
1731,121720.45748995735
1732,125576.70481500441
1733,114362.11069859377
1734,120517.87605578043
1735,126408.56764194214
1736,109538.31064061861
1737,300625.9204826808
1738,245427.96840283184
1739,244841.06712087514
1740,205655.09168078232
1741,186161.1465670508
1742,172304.68418937473
1743,179672.39926582115
1744,309047.71604959585
1745,218225.3143865934
1746,187923.06278196946
1747,216429.6539849952
1748,216340.4623839525
1749,143793.1979201996
1750,125301.15376914355
1751,250193.2138897964
1752,116708.23870390073
1753,150776.62439944246
1754,197324.75758786293
1755,163244.16043084365
1756,125232.66187288873
1757,120874.88124315959
1758,146173.97528410942
1759,162914.81203525094
1760,165864.95298613625
1761,145371.65297137402
1762,178226.26623223803
1763,186586.1125931008
1764,114040.70035471817
1765,162901.81242841436
1766,189156.97611167404
1767,221057.2497017576
1768,141194.68303192983
1769,176359.48874077672
1770,152452.1353226004
1771,126120.35287707653
1772,129969.54891021093
1773,128605.43269348
1774,140659.81178722426
1775,141933.40904825105
1776,129414.16546693043
1777,108882.85940210526
1778,138695.80415989977
1779,117226.30276048474
1780,181779.59824793355
1781,127000.82227805896
1782,87811.84788070578
1783,141429.50048144767
1784,106688.60200391029
1785,124913.91233492008
1786,143039.20675525634
1787,166335.06235727677
1788,59761.775890834615
1789,100343.99352158888
1790,77853.7258930146
1791,179312.76914182084
1792,157557.8324752591
1793,129183.10929525136
1794,154077.2530573657
1795,133174.70342407876
1796,132423.874304124
1797,114687.0889091562
1798,121971.41685215109
1799,110452.7782945734
1800,133045.82080612757
1801,125280.16568998339
1802,145466.32038541883
1803,149797.1167786311
1804,136516.8040139631
1805,137478.21366620963
1806,123426.72313716784
1807,138741.0357498718
1808,127472.42288257518
1809,122748.93112930664
1810,140455.0106179376
1811,94718.00782550311
1812,97154.81147305814
1813,122499.15227032048
1814,95240.16576900169
1815,53868.599043833674
1816,97675.23535010073
1817,104381.68655252717
1818,140412.16075896894
1819,126472.41959421743
1820,50723.179720312204
1821,118130.73015177301
1822,151309.1694435927
1823,43011.87633476226
1824,129940.52615292522
1825,138362.73865588754
1826,103623.09789132992
1827,102392.71189761971
1828,136571.75383607985
1829,126078.70868938205
1830,136469.08698871554
1831,148754.90701489395
1832,74802.11691832606
1833,142185.36911198293
1834,117805.93148961723
1835,120672.95690477552
1836,124286.23885388658
1837,86656.23335882871
1838,121411.2677727472
1839,96384.39409540744
